"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071763","GO:0071763","nuclear membrane organization","15/2197","46/18888",0.326086956521739,2.80342759889969,4.44292996918128,0.000138953896266108,0.00134206527065462,0.00115160901602905,"23141/545/8815/27243/51652/128866/79643/91782/23399/5048/5347/1104/23435/7329/7443",15
"GO:0007006","GO:0007006","mitochondrial membrane organization","28/2197","117/18888",0.239316239316239,2.05744430050302,4.16257495457134,0.000141085421386343,0.00136004183987754,0.00116703447978781,"10939/578/598/664/54927/55735/3320/3313/10989/3954/9927/51079/4976/5018/9141/140823/25813/292/26519/26517/29928/90580/26520/9804/56993/10452/790955/7417",28
"GO:0006613","GO:0006613","cotranslational protein targeting to membrane","12/2197","32/18888",0.375,3.22394173873464,4.56803002886201,0.000143080647448119,0.00137663827525609,0.00118127566837514,"29927/10952/11231/6727/6728/6729/6730/6731/6726/6734/58477/6746",12
"GO:0070828","GO:0070828","heterochromatin organization","32/2197","141/18888",0.226950354609929,1.95113258892687,4.11282346795239,0.000143755528487631,0.00138049202165985,0.00118458251879522,"1017/63946/1786/8969/85235/8330/8332/8336/8338/317772/92815/8335/8334/3013/3012/55766/3014/3015/3192/8085/4000/56339/54737/4609/55051/55795/51132/25942/8467/23512/7175/91746",32
"GO:1903312","GO:1903312","negative regulation of mRNA metabolic process","25/2197","100/18888",0.25,2.14929449248976,4.18067483086342,0.000150917478878434,0.00144650810231673,0.00124123007189842,"580/708/1660/3183/3190/3192/284071/79066/51594/4869/55051/26986/79171/27316/10921/10284/6433/10772/6431/6432/8683/23435/9967/11338/4904",25
"GO:0043162","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","13/2197","37/18888",0.351351351351351,3.02063009755318,4.46350291715437,0.000164409176416417,0.00157282695005211,0.00134962265691443,"27243/51652/128866/79643/91782/9146/25930/11267/7251/51271/84313/51160/137492",13
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","43/2197","211/18888",0.203791469194313,1.75203152942293,3.98546553059297,0.000165829962197376,0.00158340867130397,0.001358702696362,"60/86/196528/595/902/990/79577/1017/1022/51692/1654/5977/11319/1981/54617/9928/84967/134353/255374/4193/56257/4331/27085/54623/11331/5356/5515/55159/6118/6154/57521/6240/6241/163786/163859/6598/6605/6491/6872/7027/51499/51322/7465",43
"GO:0010592","GO:0010592","positive regulation of lamellipodium assembly","11/2197","28/18888",0.392857142857143,3.37746277391248,4.56748612820079,0.000166656969831285,0.00158829142460421,0.00136289252441772,"10097/10096/79647/10109/998/23191/3320/2475/5290/5879/10163",11
"GO:1904263","GO:1904263","positive regulation of TORC1 signaling","16/2197","52/18888",0.307692307692308,2.64528552921816,4.31026477226111,0.000181612680435547,0.00172755199990864,0.00148239024006887,"1452/8452/28956/8649/389541/10542/51520/8473/9978/6009/6198/10670/6396/81929/84669/51322",16
"GO:0032467","GO:0032467","positive regulation of cytokinesis","15/2197","47/18888",0.319148936170213,2.74378020317842,4.34254209592407,0.000182334481635433,0.00173114549356509,0.00148547377094051,"9212/332/998/990/55143/51652/11113/8452/1894/3619/9928/9493/23636/29127/65125",15
"GO:0016093","GO:0016093","polyprenol metabolic process","10/2197","24/18888",0.416666666666667,3.58215748748293,4.59226343801929,0.000185831823811082,0.00176102775408166,0.00151111535587879,"56052/144245/79868/199857/85365/79947/1798/54344/116150/91869",10
"GO:0006488","GO:0006488","dolichol-linked oligosaccharide biosynthetic process","9/2197","20/18888",0.45,3.86873008648157,4.6569019311177,0.000193541262434434,0.00182720381345229,0.00156790018466683,"56052/144245/79868/199857/85365/79947/1798/116150/91869",9
"GO:0070525","GO:0070525","tRNA threonylcarbamoyladenosine metabolic process","9/2197","20/18888",0.45,3.86873008648157,4.6569019311177,0.000193541262434434,0.00182720381345229,0.00156790018466683,"3028/8270/25821/55644/112858/51002/54931/57570/79693",9
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","21/2197","79/18888",0.265822784810127,2.28532578948278,4.15335692077242,0.000199222041207049,0.00187731331714208,0.00161089850784805,"689/128866/8729/3309/10956/9919/29927/10952/23480/11231/9789/60559/6727/6728/6729/6730/6731/6726/6734/58477/51542",21
"GO:0071985","GO:0071985","multivesicular body sorting pathway","15/2197","48/18888",0.3125,2.6866181156122,4.244751497262,0.000236963614214409,0.00222878674154562,0.001912493350728,"27243/51652/128866/79643/91782/9146/25930/83547/11267/7251/51271/7415/84313/51160/137492",15
"GO:0008299","GO:0008299","isoprenoid biosynthetic process","11/2197","29/18888",0.379310344827586,3.26099854032929,4.42074323203326,0.000240434572304879,0.00225721411910103,0.0019368865192353,"27235/79947/2224/9453/3156/3157/3422/4597/4598/116150/23590",11
"GO:0061982","GO:0061982","meiosis I cell cycle process","31/2197","139/18888",0.223021582733813,1.91735623790453,3.9383263765152,0.000252352649618488,0.00236469000536356,0.00202911020040191,"6790/675/51759/57820/991/993/1060/1164/63946/10919/9700/57697/26271/57082/284071/55706/10403/9088/5347/5719/9232/5885/5888/5889/5892/80010/100507650/7013/7153/7314/11130",31
"GO:0045039","GO:0045039","protein insertion into mitochondrial inner membrane","7/2197","13/18888",0.538461538461538,4.62924967613179,4.74898046159638,0.00025870650119989,0.0024107613222923,0.00206864340725526,"51079/140823/26519/26517/29928/90580/26520",7
"GO:0106074","GO:0106074","aminoacyl-tRNA metabolism involved in translational fidelity","7/2197","13/18888",0.538461538461538,4.62924967613179,4.74898046159638,0.00025870650119989,0.0024107613222923,0.00206864340725526,"16/57505/3376/55699/51520/7407/57176",7
"GO:0140588","GO:0140588","chromatin looping","7/2197","13/18888",0.538461538461538,4.62924967613179,4.74898046159638,0.00025870650119989,0.0024107613222923,0.00206864340725526,"10664/286053/56160/54780/5885/23137/79677",7
"GO:0016236","GO:0016236","macroautophagy","62/2197","343/18888",0.180758017492711,1.55400884588181,3.75669278205946,0.00026972256569744,0.0025087688550638,0.00215274241558692,"488/533/527/9114/523/526/528/51382/529/9550/51606/664/11140/27243/51652/128866/79643/91782/10059/10919/55763/149371/11337/2597/9146/10075/9927/2475/8473/55486/11331/5290/30849/9842/5566/5861/81876/7879/6009/23256/292/23557/11267/10558/6829/7251/56893/51506/57602/7415/7416/81671/55187/64601/84313/9559/51160/55737/137492/27072/10490/51322",62
"GO:0016050","GO:0016050","vesicle organization","66/2197","371/18888",0.177897574123989,1.52941710516791,3.73641365502677,0.000277889501060989,0.00257855404859367,0.00221262419616167,"64400/8905/1173/537/10159/533/527/9114/523/526/528/51382/529/9296/9550/51606/10282/27243/51652/128866/79643/91782/8452/1785/149371/26271/8729/9527/9570/9146/9798/57082/5007/5048/9842/10113/5861/7879/83547/440400/22937/6396/9919/8773/23557/11267/6811/10972/10959/58485/60684/80006/27095/51399/126003/22878/7251/51271/9101/64601/57617/84313/51160/137492/27072/10490",66
"GO:0048199","GO:0048199","vesicle targeting, to, from or within Golgi","12/2197","34/18888",0.352941176470588,3.03429810704437,4.30732500411789,0.000278250168598244,0.00257855404859367,0.00221262419616167,"8452/8729/10113/9919/10972/10959/58485/60684/27095/51399/126003/22878",12
"GO:0007034","GO:0007034","vacuolar transport","36/2197","171/18888",0.210526315789474,1.8099322042019,3.85997011831715,0.000282447717417271,0.00261264138610976,0.0022418741038035,"64400/9114/27243/51652/128866/79643/91782/2580/9146/3312/8031/30849/9842/25930/7879/64145/83547/23557/11267/7251/51271/55850/7415/55187/64601/57617/84313/51160/55737/137492/27072/738/6293/55275/51542/10490",36
"GO:0032388","GO:0032388","positive regulation of intracellular transport","31/2197","140/18888",0.221428571428571,1.90366083620521,3.89356425543772,0.000288619749413119,0.00266483408999416,0.00228665999438458,"10541/998/983/22994/80184/11052/1660/55929/1778/1894/8841/3320/23379/4193/22916/55051/4926/9141/5566/25930/5901/55696/55781/23557/10615/53407/23435/7175/80128/7531/8882",31
"GO:0007000","GO:0007000","nucleolus organization","8/2197","17/18888",0.470588235294118,4.04573080939249,4.55799516232995,0.000304450841019003,0.0028058546373766,0.0024076679195295,"64431/1663/9221/84172/6223/54700/8467/57602",8
"GO:0090114","GO:0090114","COPII-coated vesicle budding","14/2197","44/18888",0.318181818181818,2.73546571771424,4.18129847050393,0.000307771767279269,0.00283127519734786,0.00242948097638711,"8452/10113/5861/22937/6396/9919/10972/10959/58485/60684/27095/51399/126003/22878",14
"GO:0001188","GO:0001188","RNA polymerase I preinitiation complex assembly","6/2197","10/18888",0.6,5.15830678197542,4.77192792770606,0.000340511182297533,0.00310971373742502,0.00266840552065045,"64425/54700/6598/9014/9013/7343",6
"GO:0031440","GO:0031440","regulation of mRNA 3'-end processing","6/2197","10/18888",0.6,5.15830678197542,4.77192792770606,0.000340511182297533,0.00310971373742502,0.00266840552065045,"580/79577/1025/170506/4686/22916",6
"GO:0051307","GO:0051307","meiotic chromosome separation","6/2197","10/18888",0.6,5.15830678197542,4.77192792770606,0.000340511182297533,0.00310971373742502,0.00266840552065045,"9700/57082/23397/29781/7272/11130",6
"GO:1904749","GO:1904749","regulation of protein localization to nucleolus","6/2197","10/18888",0.6,5.15830678197542,4.77192792770606,0.000340511182297533,0.00310971373742502,0.00266840552065045,"705/10445/51068/4869/4931/25885",6
"GO:0071482","GO:0071482","cellular response to light stimulus","28/2197","123/18888",0.227642276422764,1.95708116389311,3.86351302268801,0.000344568668105311,0.00314106800345277,0.00269531021466054,"468/545/9212/578/90427/993/1642/170506/1965/92815/54617/4193/56339/4609/4836/26155/4869/56160/5111/5424/10714/9978/6154/10856/163859/6872/51499/7528",28
"GO:0000132","GO:0000132","establishment of mitotic spindle orientation","12/2197","35/18888",0.342857142857143,2.94760387541453,4.18407786912912,0.000378965162710358,0.0034421528858457,0.00295366729515084,"1058/23291/2697/8841/10524/4085/10403/54820/4926/5048/5347/54908",12
"GO:0046825","GO:0046825","regulation of protein export from nucleus","12/2197","35/18888",0.342857142857143,2.94760387541453,4.18407786912912,0.000378965162710358,0.0034421528858457,0.00295366729515084,"10541/580/131474/4193/5566/5781/5905/55696/7175/7295/7514/7531",12
"GO:0009299","GO:0009299","mRNA transcription","15/2197","50/18888",0.3,2.57915339098771,4.05646061021093,0.000389565176179059,0.0035320575973568,0.00303081337636131,"468/1655/5469/4686/22916/6872/6881/6883/6884/6873/6877/6878/6879/129685/6908",15
"GO:1903322","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","29/2197","130/18888",0.223076923076923,1.91783200868317,3.8097541407118,0.000391194827519577,0.00354045390661603,0.00303801814177452,"991/80279/8452/1654/55215/57697/11337/26354/8841/3309/10075/29997/4869/56160/5347/9978/6187/10055/6500/6502/83932/10054/7314/11065/7332/7334/27338/7335/7415",29
"GO:0006901","GO:0006901","vesicle coating","13/2197","40/18888",0.325,2.79408284023669,4.12092956393749,0.000397336089318934,0.00358957845862276,0.00308017129053438,"8452/8729/10113/9919/10972/10959/58485/60684/80006/27095/51399/126003/22878",13
"GO:0035196","GO:0035196","miRNA processing","14/2197","45/18888",0.311111111111111,2.67467759065392,4.0805413377385,0.000399425760522733,0.0036019900124559,0.00309082148587861,"103/1655/54487/29102/79727/56339/4686/22916/9631/8575/79753/51490/51593/6428",14
"GO:0040029","GO:0040029","epigenetic regulation of gene expression","43/2197","220/18888",0.195454545454545,1.68035751231018,3.68260356169019,0.000426769274653308,0.00384168692317611,0.00329650233429596,"9070/1017/1111/10664/9646/1642/1786/359787/84661/8354/8351/8355/3192/11143/84148/8085/4000/56339/54737/4609/26155/55051/5245/5290/5929/10432/51132/165918/9025/112869/25942/8467/6598/23512/6996/7175/4591/51504/7874/6944/11091/91746/63925",43
"GO:0006487","GO:0006487","protein N-linked glycosylation","19/2197","72/18888",0.263888888888889,2.26869974207252,3.91306252767807,0.000435433857307084,0.00391268423208794,0.00335742421555199,"56052/144245/440138/79868/199857/85365/1603/1650/91319/79947/1798/2673/200185/116150/58505/91869/6184/6185/746",19
"GO:1901875","GO:1901875","positive regulation of post-translational protein modification","29/2197","131/18888",0.221374045801527,1.90319206968559,3.76347828354584,0.000447541723099211,0.00401431363749595,0.00344463110639453,"991/80279/8452/1654/55215/57697/11337/26354/8841/3309/10075/29997/4869/56160/5347/9978/6187/10055/6500/6502/83932/10054/7314/11065/7332/7334/27338/7335/7415",29
"GO:1902774","GO:1902774","late endosome to lysosome transport","9/2197","22/18888",0.409090909090909,3.51702735134688,4.28563026407278,0.000461374821397447,0.0041310286499501,0.00354478276338702,"27243/51652/128866/79643/91782/9842/23557/55737/27072",9
"GO:0006361","GO:0006361","transcription initiation at RNA polymerase I promoter","7/2197","14/18888",0.5,4.29858898497952,4.47935607479991,0.000465478457412705,0.0041603687348148,0.00356995911434405,"64425/54700/6598/6872/9014/9013/7343",7
"GO:0018205","GO:0018205","peptidyl-lysine modification","32/2197","150/18888",0.213333333333333,1.83406463359126,3.72082340800024,0.000468986424013607,0.0041842902227597,0.00359048583669992,"1725/57609/25895/196483/1959/10919/2653/26354/54552/2648/10524/11143/387893/4193/4706/84901/286053/56160/54780/5903/5905/5970/100507650/10055/26054/23137/79677/7341/6613/10054/7329/10208",32
"GO:0080009","GO:0080009","mRNA methylation","8/2197","18/18888",0.444444444444444,3.82096798664846,4.34413987216012,0.000492295187356345,0.00438447678367633,0.00376226336010382,"23070/57721/79066/56339/54931/25962/9589/23091",8
"GO:0032205","GO:0032205","negative regulation of telomere maintenance","12/2197","36/18888",0.333333333333333,2.86572598998635,4.06514214690616,0.000508818752026652,0.00451565425079032,0.00387482506416658,"5394/54552/3178/3183/3192/55226/51750/23293/100134934/7013/26277/54464",12
"GO:0045815","GO:0045815","transcription initiation-coupled chromatin remodeling","12/2197","36/18888",0.333333333333333,2.86572598998635,4.06514214690616,0.000508818752026652,0.00451565425079032,0.00387482506416658,"9070/84661/11143/84148/26155/5929/10432/112869/6598/51504/6944/11091",12
"GO:0042789","GO:0042789","mRNA transcription by RNA polymerase II","14/2197","46/18888",0.304347826086957,2.61653242563971,3.98249442584219,0.000513382201135007,0.00454813245794253,0.00390269419765715,"468/5469/4686/22916/6872/6881/6883/6884/6873/6877/6878/6879/129685/6908",14
"GO:0031167","GO:0031167","rRNA methylation","10/2197","27/18888",0.37037037037037,3.18413998887372,4.12036163636352,0.00057566507760671,0.00509094318192788,0.00436847312615433,"114049/27292/2091/117246/196074/79066/4839/387338/64216/51504",10
"GO:0051452","GO:0051452","intracellular pH reduction","16/2197","57/18888",0.280701754385965,2.41324293893587,3.87679556930704,0.000577086180616846,0.00509455729976135,0.00437157435436806,"537/10159/533/527/9114/523/526/51382/9296/51606/84317/7879/440400/9497/23557/147007",16
"GO:0008053","GO:0008053","mitochondrial fusion","11/2197","32/18888",0.34375,2.95527992717342,4.01619218102415,0.000644309539199271,0.00567804833844261,0.00487226053976479,"10939/578/664/54927/10075/4170/9927/4976/55486/7037/54974",11
"GO:0051294","GO:0051294","establishment of spindle orientation","13/2197","42/18888",0.30952380952381,2.66103127641589,3.90974292062263,0.000674408467825363,0.00590984371088463,0.00507116117940941,"1058/23291/2697/8841/10524/4085/10403/54820/4926/5048/5347/10615/54908",13
"GO:0034085","GO:0034085","establishment of sister chromatid cohesion","6/2197","11/18888",0.545454545454545,4.68936980179584,4.4405563276343,0.000675310042479861,0.00590984371088463,0.00507116117940941,"1663/80218/25836/5885/8243/9126",6
"GO:0071044","GO:0071044","histone mRNA catabolic process","6/2197","11/18888",0.545454545454545,4.68936980179584,4.4405563276343,0.000675310042479861,0.00590984371088463,0.00507116117940941,"5394/54512/55149/6741/5976/54464",6
"GO:1902412","GO:1902412","regulation of mitotic cytokinesis","6/2197","11/18888",0.545454545454545,4.68936980179584,4.4405563276343,0.000675310042479861,0.00590984371088463,0.00507116117940941,"9212/332/55143/3619/23636/65125",6
"GO:0051131","GO:0051131","chaperone-mediated protein complex assembly","9/2197","23/18888",0.391304347826087,3.36411311867962,4.11584590101751,0.000680206119261672,0.00594235623632766,0.00509905976098571,"10576/3320/3329/9361/51103/10471/56984/84262/10728",9
